pathway,padj,NES,database,analysis,genes,comparison
HALLMARK_HEDGEHOG_SIGNALING,0.6606794896533369,1.3254929632678663,h.all,ORA,"CELSR1,THY1",sample_type_normal_vs_tumor
HALLMARK_HEME_METABOLISM,0.37029005169924595,1.3515560271523468,h.all,ORA,"ABCG2,ACSL6,CA1,ENDOD1,HBB,MXI1,NFE2,SELENBP1,SLC22A4,SLC7A11,SMOX",sample_type_normal_vs_tumor
HALLMARK_HYPOXIA,0.0011538262327606516,2.532389187717029,h.all,ORA,"BGN,CDKN1A,COL5A1,FAM162A,HMOX1,IL6,KLF7,LXN,MT1E,MT2A,MXI1,NEDD4L,PCK1,PGF,PKP1,SELENBP1,SLC6A6,STC2,SULT2B1,TGFBI,TGM2,UGP2",sample_type_normal_vs_tumor
HALLMARK_IL2_STAT5_SIGNALING,0.28584684779806263,1.4655579413451407,h.all,ORA,"CD44,ETV4,IL1R2,LIF,MYC,NCS1,PHLDA1,PUS1,RGS16,SMPDL3A,SPP1,TGM2,TNFSF10",sample_type_normal_vs_tumor
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.024922842189982253,2.6350161317975656,h.all,ORA,"CD36,CD44,CSF3R,CXCL1,CXCL3,FAS,HMOX1,IL1R2,IL6,REG1A",sample_type_normal_vs_tumor
HALLMARK_INFLAMMATORY_RESPONSE,0.0011538262327606516,2.5060101336783096,h.all,ORA,"AQP9,CCL20,CDKN1A,CLEC5A,CSF3,CSF3R,CXCL6,CXCL8,IL1A,IL6,INHBA,ITGA5,ITGB8,LIF,MYC,OLR1,PDPN,RGS16,ROS1,SRI,TNFSF10,TNFSF9",sample_type_normal_vs_tumor
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.457147410266098,1.3528227150878223,h.all,ORA,"CMPK2,IFIT2,RSAD2,SAMD9,TMEM140,USP18",sample_type_normal_vs_tumor
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.2978860488175225,1.428734877492248,h.all,ORA,"CDKN1A,CMPK2,FAS,IFIT1,IFIT2,IL6,MT2A,RSAD2,SECTM1,SPPL2A,SRI,TNFSF10,USP18",sample_type_normal_vs_tumor
HALLMARK_KRAS_SIGNALING_DN,0.3853264227247689,1.376473461855092,h.all,ORA,"KLK8,P2RY4,PKP1,RSAD2,RYR2,SELENOP,SPTBN2,THRB,TNNI3",sample_type_normal_vs_tumor
HALLMARK_KRAS_SIGNALING_UP,0.007751503181861194,2.1986351533570163,h.all,ORA,"ADAMDEC1,CCL20,ETV4,F13A1,HDAC9,INHBA,ITGBL1,LIF,MALL,MMP10,MMP11,PLAU,PRKG2,PRRX1,RGS16,SOX9,SPON1,SPP1,TSPAN1",sample_type_normal_vs_tumor
HALLMARK_MITOTIC_SPINDLE,0.8748899299491406,0.8792214630721525,h.all,ORA,"ANLN,CEP72,FARP1,FSCN1,GSN,KIF3C,MYH10,WASF1",sample_type_normal_vs_tumor
HALLMARK_MTORC1_SIGNALING,0.8748899299491406,0.8748253557567918,h.all,ORA,"CDKN1A,FADS1,NUFIP1,SCD,SLC6A6,SLC7A11,SLC7A5,TRIB3",sample_type_normal_vs_tumor
HALLMARK_MYC_TARGETS_V1,1,0.21870633893919794,h.all,ORA,"MYC,SRM",sample_type_normal_vs_tumor
HALLMARK_MYC_TARGETS_V2,0.457147410266098,1.5083195788910202,h.all,ORA,"BYSL,MYC,PUS1,SRM",sample_type_normal_vs_tumor
HALLMARK_MYOGENESIS,0.002321974803651161,2.4882757124818924,h.all,ORA,"ADAM12,BDKRB2,CD36,CDKN1A,CKB,CKMT2,COL15A1,COL1A1,COL4A2,EPHB3,FXYD1,GSN,KIFC3,PTP4A3,SCD,SMTN,SPARC,STC2,TEAD4",sample_type_normal_vs_tumor
HALLMARK_NOTCH_SIGNALING,0.35722773382321726,2.0503719275549805,h.all,ORA,"NOTCH3,WNT2,WNT5A",sample_type_normal_vs_tumor
HALLMARK_OXIDATIVE_PHOSPHORYLATION,1,0.3280595084087969,h.all,ORA,"ACAA1,ACAT1,MPC1",sample_type_normal_vs_tumor
HALLMARK_P53_PATHWAY,0.13747478568421478,1.6568662040848328,h.all,ORA,"CDKN1A,FAM162A,FAS,GLS2,HMOX1,IL1A,JAG2,KLK8,KRT17,LIF,RGS16,SLC7A11,TCN2,TNFSF9,TRIB3",sample_type_normal_vs_tumor
HALLMARK_PANCREAS_BETA_CELLS,0.1941329987595087,2.6509859265357325,h.all,ORA,"ABCC8,FOXA2,PDX1,STXBP1",sample_type_normal_vs_tumor
HALLMARK_PEROXISOME,0.35722773382321726,1.5309443725743856,h.all,ORA,"ABCC8,ACAA1,CEL,EPHX2,FABP6,FADS1,SULT2B1",sample_type_normal_vs_tumor
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.9960713143507347,0.6627464816339331,h.all,ORA,"CDKN1A,PLCB1,TRIB3",sample_type_normal_vs_tumor
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1,0.455638206123329,h.all,ORA,PRDX6,sample_type_normal_vs_tumor
HALLMARK_SPERMATOGENESIS,0.9945585539341989,0.6906515966500988,h.all,ORA,"ART3,SLC12A2,TNNI3",sample_type_normal_vs_tumor
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0012699871075914759,2.442405815564647,h.all,ORA,"CCL20,CD44,CDKN1A,CXCL1,CXCL2,CXCL3,CXCL6,DUSP4,IFIT2,IL1A,IL23A,IL6,INHBA,LIF,LITAF,MYC,OLR1,PHLDA1,PLAU,RCAN1,TNC,TNFSF9",sample_type_normal_vs_tumor
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1,0.5858205507299944,h.all,ORA,"IFIT1,SLC7A5,STC2",sample_type_normal_vs_tumor
HALLMARK_UV_RESPONSE_DN,0.2978860488175225,1.5187940204110968,h.all,ORA,"CDON,COL11A1,COL1A1,COL1A2,COL5A2,MT1E,MYC,PDGFRB,RBPMS,SRI",sample_type_normal_vs_tumor
HALLMARK_UV_RESPONSE_UP,0.4437515531883022,1.3122380336351875,h.all,ORA,"ACAA1,CXCL2,GRINA,HMOX1,IL6,MSX1,PPAT,,SULT1A1,TYRO3",sample_type_normal_vs_tumor
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.1329785008736725,2.733829236739974,h.all,ORA,"AXIN2,JAG2,MYC,NKD1,TCF7",sample_type_normal_vs_tumor
HALLMARK_XENOBIOTIC_METABOLISM,0.1941329987595087,1.615444548982712,h.all,ORA,"ABCC2,ABHD6,AQP9,CD36,CDA,CYP2J2,FABP1,FAS,HMOX1,MT2A,REG1A,SLC6A6,SMOX",sample_type_normal_vs_tumor
KEGG_ABC_TRANSPORTERS,0.5594984315446211,2.1870633893919793,c2.cp.kegg_legacy,ORA,"ABCC2,ABCC8,ABCC9,ABCG2",sample_type_normal_vs_tumor
KEGG_ACUTE_MYELOID_LEUKEMIA,1,0.7810940676399926,c2.cp.kegg_legacy,ORA,"MYC,TCF7",sample_type_normal_vs_tumor
KEGG_ADHERENS_JUNCTION,0.7919166547946936,1.5401854854873094,c2.cp.kegg_legacy,ORA,"ACTN1,NECTIN1,SNAI1,TCF7,WASF1",sample_type_normal_vs_tumor
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,0.8624250555812994,1.4341399274701505,c2.cp.kegg_legacy,ORA,"ACSL6,CD36,NPY,PCK1",sample_type_normal_vs_tumor
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,0.34191278277934595,2.916084519189306,c2.cp.kegg_legacy,ORA,"ALDH4A1,CPS1,GLS2,PPAT",sample_type_normal_vs_tumor
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,0.22104612027766593,3.1243762705599702,c2.cp.kegg_legacy,ORA,"ATP1B3,NEDD4L,PRKCG,SCNN1B,SCNN1G",sample_type_normal_vs_tumor
KEGG_ALLOGRAFT_REJECTION,0.8750030165804525,1.458042259594653,c2.cp.kegg_legacy,ORA,"FAS,HLA-DPA1",sample_type_normal_vs_tumor
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,1,1.286507876112929,c2.cp.kegg_legacy,ORA,PLA2G10,sample_type_normal_vs_tumor
KEGG_ALZHEIMERS_DISEASE,1,0.7290211297973265,c2.cp.kegg_legacy,ORA,"FAS,GRIN2A,GRIN2B,GRIN2D,PLCB1",sample_type_normal_vs_tumor
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,1,1.0414587568533233,c2.cp.kegg_legacy,ORA,"NANS,UGP2",sample_type_normal_vs_tumor
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,0.8750030165804525,1.366914618369987,c2.cp.kegg_legacy,ORA,"GRIN2A,GRIN2B,GRIN2D",sample_type_normal_vs_tumor
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,1,0.35853498186753763,c2.cp.kegg_legacy,ORA,HLA-DPA1,sample_type_normal_vs_tumor
KEGG_APOPTOSIS,0.8692824897158039,1.3500391292543081,c2.cp.kegg_legacy,ORA,"ENDOD1,FAS,IL1A,PRKACB,TNFSF10",sample_type_normal_vs_tumor
KEGG_ARACHIDONIC_ACID_METABOLISM,0.8750030165804525,1.3390184016685587,c2.cp.kegg_legacy,ORA,"CYP2J2,EPHX2,PLA2G10",sample_type_normal_vs_tumor
KEGG_ARGININE_AND_PROLINE_METABOLISM,0.009388803269224711,3.9367141009055624,c2.cp.kegg_legacy,ORA,"ALDH4A1,CKB,CKMT1B,CKMT1A,CKMT2,CPS1,DAO,GLS2,P4HA3,SRM",sample_type_normal_vs_tumor
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,0.22104612027766593,2.5097448730727634,c2.cp.kegg_legacy,ORA,"ACTN1,CACNB1,ITGA11,ITGA5,ITGB8,RYR2,TCF7",sample_type_normal_vs_tumor
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM,0.8047845147274721,2.0829175137066467,c2.cp.kegg_legacy,ORA,"UGT2B11,UGT2B15",sample_type_normal_vs_tumor
KEGG_ASTHMA,1,1.1510859944168312,c2.cp.kegg_legacy,ORA,HLA-DPA1,sample_type_normal_vs_tumor
KEGG_AUTOIMMUNE_THYROID_DISEASE,0.8804802254830794,1.4110086383174059,c2.cp.kegg_legacy,ORA,"FAS,HLA-DPA1",sample_type_normal_vs_tumor
KEGG_AXON_GUIDANCE,1,0.7290211297973265,c2.cp.kegg_legacy,ORA,"EPHB1,EPHB3,PLXNB3,ROBO2",sample_type_normal_vs_tumor
KEGG_BASAL_CELL_CARCINOMA,0.6755270859176017,1.944056346126204,c2.cp.kegg_legacy,ORA,"AXIN2,TCF7,WNT2,WNT5A",sample_type_normal_vs_tumor
KEGG_BASAL_TRANSCRIPTION_FACTORS,1,0.6834573091849935,c2.cp.kegg_legacy,ORA,GTF2IRD1,sample_type_normal_vs_tumor
KEGG_BASE_EXCISION_REPAIR,1,0.6627464816339331,c2.cp.kegg_legacy,ORA,POLD4,sample_type_normal_vs_tumor
KEGG_BETA_ALANINE_METABOLISM,1,1.286507876112929,c2.cp.kegg_legacy,ORA,SRM,sample_type_normal_vs_tumor
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,0.19745710534743338,4.165835027413293,c2.cp.kegg_legacy,ORA,"ACAA1,BAAT,FADS1,SCD",sample_type_normal_vs_tumor
KEGG_BLADDER_CANCER,0.5812364043918357,2.133720379894614,c2.cp.kegg_legacy,ORA,"CDKN1A,CXCL8,MYC,PGF",sample_type_normal_vs_tumor
KEGG_BUTANOATE_METABOLISM,1,0.7290211297973265,c2.cp.kegg_legacy,ORA,ACAT1,sample_type_normal_vs_tumor
KEGG_CALCIUM_SIGNALING_PATHWAY,0.23065158036781458,1.9017942516451993,c2.cp.kegg_legacy,ORA,"ADCY1,BDKRB2,EDNRA,GRIN2A,GRIN2D,ITPKA,OXTR,PDGFRB,PLCB1,PRKACB,PRKCG,RYR2",sample_type_normal_vs_tumor
KEGG_CARDIAC_MUSCLE_CONTRACTION,0.8605240222196143,1.5083195788910202,c2.cp.kegg_legacy,ORA,"ATP1B3,CACNB1,RYR2,TNNI3",sample_type_normal_vs_tumor
KEGG_CELL_ADHESION_MOLECULES_CAMS,0.7620227946647964,1.458042259594653,c2.cp.kegg_legacy,ORA,"CDH3,CLDN1,CLDN14,CLDN2,CLDN23,HLA-DPA1,ITGB8,NECTIN1",sample_type_normal_vs_tumor
KEGG_CELL_CYCLE,1,0.7290211297973265,c2.cp.kegg_legacy,ORA,"CDC25B,CDKN1A,MAD2L2,MYC",sample_type_normal_vs_tumor
KEGG_CHEMOKINE_SIGNALING_PATHWAY,0.41054975361520635,1.6063177436212277,c2.cp.kegg_legacy,ORA,"ADCY1,CCL14,CCL20,CXCL1,CXCL2,CXCL3,CXCL5,CXCL6,CXCL8,CXCR1,PLCB1,PRKACB,SHC2",sample_type_normal_vs_tumor
KEGG_CHRONIC_MYELOID_LEUKEMIA,1,0.8987931737227312,c2.cp.kegg_legacy,ORA,"CDKN1A,MYC,SHC2",sample_type_normal_vs_tumor
KEGG_CITRATE_CYCLE_TCA_CYCLE,0.8750030165804525,1.5083195788910202,c2.cp.kegg_legacy,ORA,"PCK1,SUCLG2",sample_type_normal_vs_tumor
KEGG_COLORECTAL_CANCER,1,1.0756049456026127,c2.cp.kegg_legacy,ORA,"AXIN2,MYC,TCF7",sample_type_normal_vs_tumor
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,0.009388803269224711,3.8369533147227703,c2.cp.kegg_legacy,ORA,"BDKRB2,C2,C4B,CFI,F13A1,F7,FGB,KNG1,PLAU,SERPINF2",sample_type_normal_vs_tumor
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM,0.8750030165804525,1.458042259594653,c2.cp.kegg_legacy,ORA,"MAT1A,SRM",sample_type_normal_vs_tumor
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,0.0015012156136259371,2.543096964409278,c2.cp.kegg_legacy,ORA,"CCL14,CCL20,CSF3,CSF3R,CXCL1,CXCL2,CXCL3,CXCL5,CXCL6,CXCL8,CXCR1,FAS,IL11,IL1A,IL1R2,IL23A,IL24,IL6,INHBA,LIF,PDGFRB,TNFRSF11B,TNFRSF6B,TNFSF10,TNFSF9",sample_type_normal_vs_tumor
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,1,0.5467658473479948,c2.cp.kegg_legacy,ORA,IL6,sample_type_normal_vs_tumor
KEGG_DILATED_CARDIOMYOPATHY,0.2028453592313111,2.4300704326577547,c2.cp.kegg_legacy,ORA,"ADCY1,CACNB1,ITGA11,ITGA5,ITGB8,PRKACB,RYR2,TNNI3",sample_type_normal_vs_tumor
KEGG_DNA_REPLICATION,1,0.6248752541119941,c2.cp.kegg_legacy,ORA,POLD4,sample_type_normal_vs_tumor
KEGG_DORSO_VENTRAL_AXIS_FORMATION,0.8605384216088043,1.9017942516451993,c2.cp.kegg_legacy,ORA,"FMN2,NOTCH3",sample_type_normal_vs_tumor
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,0.8047845147274721,1.5905915559214394,c2.cp.kegg_legacy,ORA,"CYP3A4,FMO4,UGT2B11,UGT2B15",sample_type_normal_vs_tumor
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,0.5594984315446211,2.1870633893919793,c2.cp.kegg_legacy,ORA,"CDA,CYP3A4,UGT2B11,UGT2B15",sample_type_normal_vs_tumor
KEGG_ECM_RECEPTOR_INTERACTION,7.209627113759037e-6,4.892115476271533,c2.cp.kegg_legacy,ORA,"CD36,CD44,COL11A1,COL1A1,COL1A2,COL4A1,COL4A2,COL5A1,COL5A2,IBSP,ITGA11,ITGA5,ITGB8,LAMA1,SPP1,THBS2,TNC",sample_type_normal_vs_tumor
KEGG_ENDOCYTOSIS,1,0.4999002032895953,c2.cp.kegg_legacy,ORA,"CXCR1,DNM1,ITCH,,NEDD4L",sample_type_normal_vs_tumor
KEGG_ENDOMETRIAL_CANCER,0.8804802254830794,1.286507876112929,c2.cp.kegg_legacy,ORA,"AXIN2,MYC,TCF7",sample_type_normal_vs_tumor
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,0.8750030165804525,1.3254929632678663,c2.cp.kegg_legacy,ORA,"ATP6V0D2,CXCL1,CXCL8,CXCR1",sample_type_normal_vs_tumor
KEGG_ERBB_SIGNALING_PATHWAY,1,1.066860189947307,c2.cp.kegg_legacy,ORA,"CDKN1A,MYC,PRKCG,SHC2",sample_type_normal_vs_tumor
KEGG_ETHER_LIPID_METABOLISM,1,0.7055043191587029,c2.cp.kegg_legacy,ORA,PLA2G10,sample_type_normal_vs_tumor
KEGG_FATTY_ACID_METABOLISM,0.7919166547946936,1.822552824493316,c2.cp.kegg_legacy,ORA,"ACAA1,ACAT1,ACSL6",sample_type_normal_vs_tumor
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,1,0.2995977245742437,c2.cp.kegg_legacy,ORA,PLA2G10,sample_type_normal_vs_tumor
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,0.9115726946273385,1.1510859944168312,c2.cp.kegg_legacy,ORA,"DNM1,GSN,PLA2G4F,PRKCG,WASF1",sample_type_normal_vs_tumor
KEGG_FOCAL_ADHESION,0.009388803269224711,2.3391052292962344,c2.cp.kegg_legacy,ORA,"ACTN1,COL11A1,COL1A1,COL1A2,COL4A1,COL4A2,COL5A1,COL5A2,IBSP,ITGA11,ITGA5,ITGB8,LAMA1,PDGFRB,PGF,PRKCG,SHC2,SPP1,THBS2,TNC",sample_type_normal_vs_tumor
KEGG_GALACTOSE_METABOLISM,1,0.9508971258225997,c2.cp.kegg_legacy,ORA,UGP2,sample_type_normal_vs_tumor
KEGG_GAP_JUNCTION,0.14182978479258918,2.556307857730885,c2.cp.kegg_legacy,ORA,"ADCY1,DRD2,PDGFRB,PLCB1,PRKACB,PRKCG,PRKG2,TUBAL3,TUBB3",sample_type_normal_vs_tumor
KEGG_GLIOMA,0.8624250555812994,1.4341399274701505,c2.cp.kegg_legacy,ORA,"CDKN1A,PDGFRB,PRKCG,SHC2",sample_type_normal_vs_tumor
KEGG_GLUTATHIONE_METABOLISM,1,0.5207293784266617,c2.cp.kegg_legacy,ORA,SRM,sample_type_normal_vs_tumor
KEGG_GLYCEROLIPID_METABOLISM,0.34885274856582216,2.4852993061272493,c2.cp.kegg_legacy,ORA,"CEL,DGAT2,DGKG,LIPG,PNLIPRP2",sample_type_normal_vs_tumor
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,1,0.8987931737227312,c2.cp.kegg_legacy,ORA,"DGKG,GPD1L,PLA2G10",sample_type_normal_vs_tumor
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,0.8750030165804525,1.6823564533784456,c2.cp.kegg_legacy,ORA,"DAO,PIPOX",sample_type_normal_vs_tumor
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,1,0.41265346969659983,c2.cp.kegg_legacy,ORA,PCK1,sample_type_normal_vs_tumor
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,1,0.9508971258225997,c2.cp.kegg_legacy,ORA,FUT1,sample_type_normal_vs_tumor
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,1,0.911276412246658,c2.cp.kegg_legacy,ORA,PIGZ,sample_type_normal_vs_tumor
KEGG_GNRH_SIGNALING_PATHWAY,1,1.0055463859273468,c2.cp.kegg_legacy,ORA,"ADCY1,PLA2G10,PLCB1,PRKACB",sample_type_normal_vs_tumor
KEGG_GRAFT_VERSUS_HOST_DISEASE,0.34191278277934595,2.916084519189306,c2.cp.kegg_legacy,ORA,"FAS,HLA-DPA1,IL1A,IL6",sample_type_normal_vs_tumor
KEGG_HEDGEHOG_SIGNALING_PATHWAY,0.6634388834877541,1.9882394449017995,c2.cp.kegg_legacy,ORA,"PRKACB,WNT2,WNT5A,ZIC2",sample_type_normal_vs_tumor
KEGG_HEMATOPOIETIC_CELL_LINEAGE,0.10166385090354894,2.733829236739974,c2.cp.kegg_legacy,ORA,"CD36,CD44,CSF3,CSF3R,IL11,IL1A,IL1R2,IL6,ITGA5",sample_type_normal_vs_tumor
KEGG_HOMOLOGOUS_RECOMBINATION,0.8750030165804525,1.6200469551051697,c2.cp.kegg_legacy,ORA,"POLD4,RAD54L",sample_type_normal_vs_tumor
KEGG_HUNTINGTONS_DISEASE,1,0.6548093980215507,c2.cp.kegg_legacy,ORA,"CREB3L3,DNAH2,GRIN2B,PLCB1,TGM2",sample_type_normal_vs_tumor
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,0.2737894324060574,2.319612685718766,c2.cp.kegg_legacy,ORA,"CACNB1,IL6,ITGA11,ITGA5,ITGB8,RYR2,TNNI3",sample_type_normal_vs_tumor
KEGG_INOSITOL_PHOSPHATE_METABOLISM,1,0.8253069393931997,c2.cp.kegg_legacy,ORA,"ITPKA,PLCB1",sample_type_normal_vs_tumor
KEGG_INSULIN_SIGNALING_PATHWAY,1,0.6998602846054334,c2.cp.kegg_legacy,ORA,"PCK1,PDE3A,PRKACB,SHC2",sample_type_normal_vs_tumor
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,1,1.1215709689189637,c2.cp.kegg_legacy,ORA,"HLA-DPA1,IL6",sample_type_normal_vs_tumor
KEGG_JAK_STAT_SIGNALING_PATHWAY,0.7332440920851216,1.4827548402657487,c2.cp.kegg_legacy,ORA,"CSF3,CSF3R,IL11,IL23A,IL24,IL6,LIF,MYC",sample_type_normal_vs_tumor
KEGG_LEISHMANIA_INFECTION,1,1.0094138720270673,c2.cp.kegg_legacy,ORA,"FCGR3B,HLA-DPA1,IL1A",sample_type_normal_vs_tumor
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,0.791233088527828,1.4720618967061398,c2.cp.kegg_legacy,ORA,"ACTN1,CLDN1,CLDN14,CLDN2,CLDN23,PRKCG,THY1",sample_type_normal_vs_tumor
KEGG_LINOLEIC_ACID_METABOLISM,0.5594984315446211,2.624476067270375,c2.cp.kegg_legacy,ORA,"CYP2J2,CYP3A4,PLA2G10",sample_type_normal_vs_tumor
KEGG_LONG_TERM_DEPRESSION,0.8605384216088043,1.4827548402657487,c2.cp.kegg_legacy,ORA,"PLA2G10,PLCB1,PRKCG,PRKG2",sample_type_normal_vs_tumor
KEGG_LONG_TERM_POTENTIATION,0.2028453592313111,2.6395592630592857,c2.cp.kegg_legacy,ORA,"ADCY1,GRIN2A,GRIN2B,GRIN2D,PLCB1,PRKACB,PRKCG",sample_type_normal_vs_tumor
KEGG_LYSINE_DEGRADATION,1,1.0172387857637113,c2.cp.kegg_legacy,ORA,"ACAT1,PIPOX",sample_type_normal_vs_tumor
KEGG_LYSOSOME,1,0.5513605183341125,c2.cp.kegg_legacy,ORA,"ATP6V0D2,SLC11A1,SLC17A5",sample_type_normal_vs_tumor
KEGG_MAPK_SIGNALING_PATHWAY,0.8750030165804525,1.1215709689189637,c2.cp.kegg_legacy,ORA,"CACNB1,CDC25B,DUSP4,FAS,IL1A,IL1R2,MAP3K20,MYC,PDGFRB,PLA2G10,PRKACB,PRKCG",sample_type_normal_vs_tumor
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,0.7919166547946936,2.1870633893919793,c2.cp.kegg_legacy,ORA,"FOXA2,PDX1",sample_type_normal_vs_tumor
KEGG_MELANOGENESIS,0.3037274157865985,2.1080129054380525,c2.cp.kegg_legacy,ORA,"ADCY1,CREB3L3,PLCB1,PRKACB,PRKCG,TCF7,WNT2,WNT5A",sample_type_normal_vs_tumor
KEGG_MELANOMA,1,0.7170699637350753,c2.cp.kegg_legacy,ORA,"CDKN1A,PDGFRB",sample_type_normal_vs_tumor
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,0.7919166547946936,1.6200469551051697,c2.cp.kegg_legacy,ORA,"AKR1C4,CYP3A4,UGT2B11,UGT2B15",sample_type_normal_vs_tumor
KEGG_MISMATCH_REPAIR,1,0.9941197224508997,c2.cp.kegg_legacy,ORA,POLD4,sample_type_normal_vs_tumor
KEGG_MTOR_SIGNALING_PATHWAY,1,0.4374126778783959,c2.cp.kegg_legacy,ORA,PGF,sample_type_normal_vs_tumor
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,1,1.0032400868770548,c2.cp.kegg_legacy,ORA,"FAS,FCGR3B,PRKCG,SHC2,TNFSF10",sample_type_normal_vs_tumor
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,0.009388803269224711,2.475920818179599,c2.cp.kegg_legacy,ORA,"ADORA3,BDKRB2,DRD2,EDNRA,FPR3,GABRP,GLRA2,GRIN2A,GRIN2B,GRIN2D,NPFFR1,OPRD1,OXTR,P2RY4,PRSS2,PTGDR,SSTR2,THRB",sample_type_normal_vs_tumor
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,1,0.18534435503321858,c2.cp.kegg_legacy,ORA,SHC2,sample_type_normal_vs_tumor
KEGG_NITROGEN_METABOLISM,0.18078699041448285,4.374126778783959,c2.cp.kegg_legacy,ORA,"CA1,CA9,CPS1,GLS2",sample_type_normal_vs_tumor
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.6401699458587816,1.8534435503321858,c2.cp.kegg_legacy,ORA,"CXCL1,CXCL2,CXCL8,IL6,TRIP6",sample_type_normal_vs_tumor
KEGG_NON_SMALL_CELL_LUNG_CANCER,1,0.40501173877629243,c2.cp.kegg_legacy,ORA,PRKCG,sample_type_normal_vs_tumor
KEGG_NOTCH_SIGNALING_PATHWAY,1,0.9941197224508997,c2.cp.kegg_legacy,ORA,"JAG2,NOTCH3",sample_type_normal_vs_tumor
KEGG_NUCLEOTIDE_EXCISION_REPAIR,1,0.5086193928818556,c2.cp.kegg_legacy,ORA,POLD4,sample_type_normal_vs_tumor
KEGG_OLFACTORY_TRANSDUCTION,0.8750030165804525,1.6823564533784456,c2.cp.kegg_legacy,ORA,"PRKACB,PRKG2",sample_type_normal_vs_tumor
KEGG_OOCYTE_MEIOSIS,1,0.6561190168175938,c2.cp.kegg_legacy,ORA,"ADCY1,MAD2L2,PRKACB",sample_type_normal_vs_tumor
KEGG_OXIDATIVE_PHOSPHORYLATION,1,0.18225528244933162,c2.cp.kegg_legacy,ORA,ATP6V0D2,sample_type_normal_vs_tumor
KEGG_O_GLYCAN_BIOSYNTHESIS,0.8750030165804525,1.6200469551051697,c2.cp.kegg_legacy,ORA,"GALNT6,ST3GAL2",sample_type_normal_vs_tumor
KEGG_P53_SIGNALING_PATHWAY,1,0.6627464816339331,c2.cp.kegg_legacy,ORA,"CDKN1A,FAS",sample_type_normal_vs_tumor
KEGG_PANCREATIC_CANCER,1,0.31243762705599704,c2.cp.kegg_legacy,ORA,PGF,sample_type_normal_vs_tumor
KEGG_PARKINSONS_DISEASE,1,0.18534435503321858,c2.cp.kegg_legacy,ORA,GPR37,sample_type_normal_vs_tumor
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,0.8750030165804525,1.3390184016685587,c2.cp.kegg_legacy,ORA,"CLDN1,TUBAL3,TUBB3",sample_type_normal_vs_tumor
KEGG_PATHWAYS_IN_CANCER,0.791233088527828,1.2393359206554548,c2.cp.kegg_legacy,ORA,"AXIN2,CDKN1A,COL4A1,COL4A2,CSF3R,CXCL8,FAS,IL6,LAMA1,MYC,PDGFRB,PGF,PRKCG,TCF7,TRAF5,WNT2,WNT5A",sample_type_normal_vs_tumor
