gene_id	gene_name	DRX399598	DRX399599	DRX399600	DRX399601	DRX399602	DRX399603
ENSMUSG00000097821	C130032M10Rik	0	0	0	0	0	0
ENSMUSG00000097822	Gm26655	0	0	0	0	0	0
ENSMUSG00000097823	Gm16701	0.337255	0.103825	0.179621	0.251782	0.128559	0.335784
ENSMUSG00000097824	Gm26593	0	0	0	0	0	0
ENSMUSG00000097825	9630001P10Rik	0	0	0	0.031832	0	0.03215
ENSMUSG00000097827	5330439K02Rik	0	0.034936	0.040324	0.042373	0.043244	0.075321
ENSMUSG00000097828	6430562O15Rik	2.04096	0.590534	1.304741	0.559193	4.99781	1.419069
ENSMUSG00000097831	4930540M05Rik	0	0.039542	0	0.239779	0.14685	0.127879
ENSMUSG00000097832	Gm26912	0.563696	0.115638	0.400012	0.350501	0.930822	0.872655
ENSMUSG00000097833	Gm5976	0	0	0	0	0	0
ENSMUSG00000097834	Gm26911	0	0.134092	0	0	0	0
ENSMUSG00000097835	Gm26910	0.498246	1.82653	1.223533	1.474051	1.133176	2.298091
ENSMUSG00000097836	Gm26903	0	0	0	0	0	0
ENSMUSG00000097837	Gm26794	0	0	0	0	0	0
ENSMUSG00000097838	C530050E15Rik	0	0	0	0	0	0
ENSMUSG00000097839	Gm26909	0.195179	0.178539	0	0.216047	0	0.192563
ENSMUSG00000097840	Gm26756	0	0	0.078337	0	0	0
ENSMUSG00000097841	4930511A02Rik	0	0	0	0	0	0
ENSMUSG00000097842	9330104G04Rik	0.508145	0.422634	0.579231	0.91309	0.536132	1.047018
ENSMUSG00000097843	Gm26755	0	0	0	0	0	0
ENSMUSG00000097845	A230020J21Rik	0	0.10223	0	0	0.063361	0
ENSMUSG00000097847	4930478K11Rik	0	0	0.168865	0	0	0
ENSMUSG00000097848	Gm807	0.368284	0.437425	0.168193	0.353612	0.240709	0.20958
ENSMUSG00000097850	4631405K08Rik	0	0	0	0	0	0
ENSMUSG00000097851	Platr30	0.325298	0.210171	0.069233	0	0.446199	0
ENSMUSG00000097852	4933405D12Rik	0	0	0.152716	0	0	0
ENSMUSG00000097853	Gm3532	0	0	0	0	0	0.093014
ENSMUSG00000097854	Gm26602	0	0	0	0	0	0
ENSMUSG00000097855	A930007I19Rik	0.374192	0.155563	0.72206	0.225963	0.531851	0.871624
ENSMUSG00000097857	Gm26603	0	0	0	0.033578	0.034258	0
ENSMUSG00000097858	9530052C20Rik	0.137366	0.253509	0.21918	0.307328	0.62795	0.273304
ENSMUSG00000097859	Gm26601	0	0.021952	0	0	0	0.023662
ENSMUSG00000097860	Gm26857	0.025262	0.046765	0.054004	0.056731	0.115744	0.176433
ENSMUSG00000097861	Gm26858	0	0	0	0	0	0
ENSMUSG00000097862	Gm26859	0	0	0	0	0	0
ENSMUSG00000097863	1010001B22Rik	1.076495	0.983543	2.254016	2.379794	2.442579	2.121882
ENSMUSG00000097864	Gm26856	0	0	0	0	0	0
ENSMUSG00000097867	Lppos	7.148344	7.393657	7.857171	6.915753	6.670209	6.661211
ENSMUSG00000097868	A330069E16Rik	1.069526	0.437069	0.880004	0.79419	1.354588	0.471282
ENSMUSG00000097869	C230021G24Rik	0	0	0	0	0	0
ENSMUSG00000097870	Gm26868	0	0	0	0	0	0
ENSMUSG00000097871	B230104I21Rik	0	0	0	0	0	0
ENSMUSG00000097872	Gm26702	0	0	0	0	0	0
ENSMUSG00000097873	Gm26867	0.168117	0.049247	0.037315	0.158442	0.292367	0.518642
ENSMUSG00000097874	C030010L15Rik	0.522181	0.23795	0.334396	1.150917	0	0
ENSMUSG00000097875	Gm26704	0.61886	0.89986	1.700137	0.7277	0.607456	0.529091
ENSMUSG00000097876	Gm16892	0	0.048506	0	0.058818	0	0
ENSMUSG00000097877	Gm26703	0.118251	0.05412	0.030563	0.033539	0.199472	0.261883
ENSMUSG00000097878	Gm8764	0	0	0	0	0	0
ENSMUSG00000097879	Gm26869	0.04783	0.044275	0.051131	0.026856	0.027395	0
ENSMUSG00000097881	Celrr	0	0	0	0	0.067441	0
ENSMUSG00000097882	0610038B21Rik	0.222376	0.41077	0.29432	0.301889	0.208057	0.241505
ENSMUSG00000097883	Gm8357	0	0	0	0	0	0
ENSMUSG00000097884	Gm26543	0	0	0	0	0	0
ENSMUSG00000097885	5031434O11Rik	0.93218	2.360583	0.841876	1.64232	0.747396	0.814687
ENSMUSG00000097886	Gsg1l2	0	0	0	0	0	0
ENSMUSG00000097887	Gm26542	0.467884	0.143818	0.331458	0.348651	0.623534	0.387632
ENSMUSG00000097888	Gm26682	0.366817	0.387279	0.167527	0.35221	0.659319	1.043742
ENSMUSG00000097889	Gm26541	0	0.019485	0	0	0	0.021003
ENSMUSG00000097890	4930547M16Rik	0.181256	0.201166	0.387002	0.284658	0.837784	0.325275
ENSMUSG00000097891	Gm3650	8.53698	6.025371	0	8.788667	6.684712	8.624979
ENSMUSG00000097892	Gm26801	0.52064	0.219174	0.381892	0.26566	1.045732	0.393826
ENSMUSG00000097893	1700034P13Rik	0.307567	0.216366	0	0.095505	0.161037	0.177825
ENSMUSG00000097895	Gm18709	0	0	0	0	0	0
ENSMUSG00000097896	Gm26800	0	0	0	0	0	0
ENSMUSG00000097897	Rpl31-ps25	0	0	0	0	0	0
ENSMUSG00000097898	4930455B14Rik	0	0	0	0	0	0
ENSMUSG00000097899	Gm16894	0	0	0	0	0.145238	0
ENSMUSG00000097900	Gm8652	0	0	0	0.118766	0.121554	0
ENSMUSG00000097901	Gm26680	0	0	0	0	0	0
ENSMUSG00000097902	Gm26531	0.181006	0	0	0	0.103556	0.045087
ENSMUSG00000097903	Gm26679	0	0	0	0	0	0
ENSMUSG00000097904	Gm26711	0	0	0	0	0	0
ENSMUSG00000097906	Gm9625	5.10983	4.64866	4.815352	3.601304	2.523268	3.608211
ENSMUSG00000097907	Raxos1	0	0	0	0	0	0
ENSMUSG00000097908	4933404O12Rik	0.474137	0.339121	0.112705	0.568241	0.456261	0.694218
ENSMUSG00000097910	5033428I22Rik	0.012276	0	0.01314	0	0	0
ENSMUSG00000097911	Gm26691	0	0	0	0	0	0
ENSMUSG00000097912	6330403N20Rik	0	0	0	0	0	0
ENSMUSG00000097913	Gm26837	0	0	0	0	0	0
ENSMUSG00000097914	Gm26838	0	0	0	0	0	0
ENSMUSG00000097915	A330009N23Rik	2.927245	4.077818	2.280012	3.049951	3.580695	2.130491
ENSMUSG00000097917	Gm26839	0	0	0	0	0	0
ENSMUSG00000097918	Ascl5	0	0	0	0	0	0
ENSMUSG00000097919	Gm27021	0.967392	0	0.952383	0	0.407112	0.818779
ENSMUSG00000097920	Gm7784	0	0	0	0	0	0
ENSMUSG00000097921	Gm26576	0.089987	0.124762	0.191945	0.252171	0.051483	0.403479
ENSMUSG00000097923	Gm26577	0	0	0	0	0	0
ENSMUSG00000097924	A730020E08Rik	0.155277	0.046175	0	0	0.057141	0.473724
ENSMUSG00000097925	Gm26574	0	0	0	0	0	0
ENSMUSG00000097926	Gm26575	0	0	0.041922	0	0	0
ENSMUSG00000097927	Gm6999	0	0	0	0	0	0
ENSMUSG00000097928	Gm26578	0	0	0	0	0	0.017953
ENSMUSG00000097929	Tunar	0	0	0	0	0	0
ENSMUSG00000097930	C330002G04Rik	0	0	0	0	0	0
ENSMUSG00000097931	Gm11392	0	0	0	0	0	0
ENSMUSG00000097932	C430039J16Rik	0	0	0	0	0	0
ENSMUSG00000097933	1700039M10Rik	0	0	0	0	0	0
ENSMUSG00000097934	6720483E21Rik	0.175955	0.567494	0.747074	0.196505	0.100444	0.262219
ENSMUSG00000097935	Gm3809	0	0.092068	0	0	0.115008	0
ENSMUSG00000097936	Gm4819	0.100401	0	0	0	0	0
ENSMUSG00000097937	Gm6967	0.100657	0	0	0	0	0
ENSMUSG00000097938	Gm26933	0.130637	0	3.58852	0	0	0
ENSMUSG00000097939	Gm8601	0	0	0	0	0.131142	0
ENSMUSG00000097940	Gm21392	0	0	0	0	0	0
ENSMUSG00000097941	Gm8984	0	0	0	0	0	0
ENSMUSG00000097942	Gm26968	0	0	0	0	0	0
ENSMUSG00000097943	Gm7833	0	0	0	0	0	0
ENSMUSG00000097944	A130014A01Rik	2.442728	1.772435	1.604528	2.866314	2.624084	2.435128
ENSMUSG00000097945	Gm17799	0	0	0	0	0	0
ENSMUSG00000097946	Gm8343	0	0	0	0	0	0
ENSMUSG00000097947	Gm26970	0	0	0	0	0	0
ENSMUSG00000097948	Gm21430	0.203642	0.093735	0	0	0.929322	0.202133
ENSMUSG00000097949	Gm5354	0	0	0	0	0	0
ENSMUSG00000097950	Gm17800	0	0	0	0	0	0
ENSMUSG00000097951	Gm7611	0	0	0	0	0	0
ENSMUSG00000097952	Gm4398	0	0	0	0	0	0
ENSMUSG00000097953	Gm26952	0	0	0	0	0	0
ENSMUSG00000097954	Gm4217	0	0	0.2157	0.113279	0	0.201876
ENSMUSG00000097955	Gm26950	0	0	0	0	0	0
ENSMUSG00000097957	Gm8993	0	0	0	0	0	0
ENSMUSG00000097958	Gm8492	0	0	0	0.34559	0.117827	0
ENSMUSG00000097959	Gm6931	0	0	0	0	0	0
ENSMUSG00000097960	A330074K22Rik	0.069655	0.064428	0	0.039073	0.119617	0
ENSMUSG00000097961	Gm27000	0	0.153795	0.194506	0.202781	0.209191	0.206962
ENSMUSG00000097962	1700034G24Rik	0	0	0	0	0	0
ENSMUSG00000097963	Gm27001	0	0	0	0	0	0
ENSMUSG00000097964	Gm21045	0	0	0	0	0	0
ENSMUSG00000097965	Gm5839	0	0	0	0	0	0
ENSMUSG00000097966	Gm9423	0	0	0	0	0	0
ENSMUSG00000097967	Gm27002	0.794421	0.544894	0.208285	0.219782	0.901938	0
ENSMUSG00000097968	Tpi-rs2	0	0	0	0	0	0
ENSMUSG00000097970	Gm27028	0	0.391911	0	0	0.484803	0
ENSMUSG00000097971	Gm26917	88.048248	72.257257	94.011596	53.522043	95.460825	61.401846
ENSMUSG00000097972	Scgb2b15	0	0	1.62853	0	7.843875	0
ENSMUSG00000097973	Gm4929	0	0	0	0	0	0
ENSMUSG00000097974	Gm10605	0.053055	0	0.0567	0	0.030383	0.079394
ENSMUSG00000097975	Gm8079	0	0	0	0	0	0
ENSMUSG00000097976	Gm26918	0	0	0	0	0	0
ENSMUSG00000097977	Gm5652	0	0	0	0	0	0
ENSMUSG00000097979	Gm4691	0.371415	0.399902	0.230626	0.141289	0.152338	0.390406
ENSMUSG00000097980	Gm26972	0	0	0	0	0	0
ENSMUSG00000097981	Gm7583	0	0	0	0	0	0
ENSMUSG00000097982	Scgb2b12	0	0	0	0	0.308431	0
ENSMUSG00000097983	Gm26971	0	0.085624	0	0	0	0
ENSMUSG00000097984	Gm8167	0	0	0	0	0	0
ENSMUSG00000097985	Gm5274	0	0	0	0	0	0
ENSMUSG00000097986	Gm26953	0	0	0	0	0	0
ENSMUSG00000097987	Gm17786	0	0	0	0	0	0
ENSMUSG00000097988	Gm10535	0.114029	0	0	0	0	0
ENSMUSG00000097989	Gm4335	0.104461	0	0.107329	0	0.115536	0.100737
ENSMUSG00000097990	Gm19557	1.92486	1.235138	1.094366	2.195058	2.346309	1.610088
ENSMUSG00000097991	Gm7656	0	0	0.107099	0	0	0
ENSMUSG00000097992	Gm27016	0	0	0	0	0	0
ENSMUSG00000097993	Ptprv	3.733559	8.302325	8.066822	18.657157	3.918962	6.780853
ENSMUSG00000097994	Gm26982	3.65667	4.154075	4.063241	6.174645	3.0102	5.746227
ENSMUSG00000097995	Gm24362	0	0	0.41035	0.870648	0	0
ENSMUSG00000097996	Gm5313	0	0	0	0	0	0
ENSMUSG00000097997	Gm27017	0	0	0.191362	0	0.206976	0
ENSMUSG00000097998	Gm27019	0	0.382352	0	0	0	0
ENSMUSG00000097999	Gm9061	0	0	0	0	0	0
ENSMUSG00000098000	Gm27026	0	0	0	0	0	0
ENSMUSG00000098001	Gm27048	0	0	0	0	0	0.035776
ENSMUSG00000098002	Gm9658	0	0	0	0.111585	0	0
ENSMUSG00000098003	Gm6317	0	0	0	0	0	0
ENSMUSG00000098004	Gm27027	0	0	0	0	0	0
ENSMUSG00000098005	Gm6114	0	0	0	0	0	0
ENSMUSG00000098006	Gm8565	0	0	0	0	0	0.202654
ENSMUSG00000098007	Gm8614	0	0	0	0	0	0
ENSMUSG00000098008	A930001A20Rik	0.690437	0.637083	1.982892	0.386164	1.104661	1.030244
ENSMUSG00000098009	Gm5597	0	0.249018	0.177016	0	0.269291	0
ENSMUSG00000098010	Gm21542	0	0	0	0	0	0
ENSMUSG00000098011	Gm21232	0	0	0	0	0	0
ENSMUSG00000098012	Gm8907	0	0	0	0	0	0
ENSMUSG00000098013	Gm9135	0.102881	0	0.109027	0	0.234738	0
ENSMUSG00000098014	Gm26967	0	0	0	0	0	0
ENSMUSG00000098015	Gm44527	0	0	0	0	0	0
ENSMUSG00000098016	Gm9211	0	0	0.111176	0	0	0
ENSMUSG00000098017	Gm5342	0	0	0	0	0	0
ENSMUSG00000098019	Gm2546	0.112325	0.098317	0	0.117909	0	0
ENSMUSG00000098021	Gm9522	0.112245	0	0	0	0.12799	0
ENSMUSG00000098022	Zfp82	2.79928	3.256755	1.776627	1.968518	2.47331	3.058537
ENSMUSG00000098023	Gm19200	0	0	0	0	0	0
ENSMUSG00000098024	Gm27003	1.716608	2.083786	2.379965	1.889158	2.264483	1.967626
ENSMUSG00000098025	Gm27013	0	0	0	0	0	0
ENSMUSG00000098026	Gm27014	0	0	0	0	0	0
ENSMUSG00000098027	Gm27004	0	0	0	0	0	0
ENSMUSG00000098028	Gm8824	0	0	0	0	0	0.102112
ENSMUSG00000098029	Gm7745	0	0	0	0	0	0
ENSMUSG00000098030	Gm6771	0.101433	0.093381	0	0	0.23145	0
ENSMUSG00000098031	Gm9341	0	0	0	0	0	0
ENSMUSG00000098033	Gm9381	0	0	0	0	0	0
ENSMUSG00000098035	Gm5335	0	0	0	0	0	0
ENSMUSG00000098036	Gm8955	0	0	0	0	0	0
ENSMUSG00000098037	Gm7765	0	0.096706	0.111323	0.117172	0	0
ENSMUSG00000098038	Gm8793	0	0	0	0	0	0
ENSMUSG00000098039	Gm26925	0	0	0	0	0	0
ENSMUSG00000098040	Gm20757	0.171436	0.052774	0	0	0.065347	0
ENSMUSG00000098041	Gm26981	0	0	0	0	0	0
ENSMUSG00000098042	Gm5710	0	0	0	0	0	0
ENSMUSG00000098043	Gm26980	0	0	0	0	0	0
ENSMUSG00000098044	Gm9162	0	0	0	0	0	0
ENSMUSG00000098045	Gm26979	0	0	0	0	0	0
ENSMUSG00000098046	Gm8254	0	0	0	0	0	0
ENSMUSG00000098047	Gm18822	0	0	0	0	0	0
ENSMUSG00000098048	Gm8330	0	0	0	0	0	0
ENSMUSG00000098050	Gm5345	0.798131	0	0.21152	0.556528	1.593665	1.188478
ENSMUSG00000098051	Gm27032	0	0	0	0	0	0
ENSMUSG00000098052	Gm5300	0.101173	0	0.643407	0	0.23086	0
ENSMUSG00000098053	Gm27033	0	0	0	0	0	0
ENSMUSG00000098054	Gm8192	0	0	0	0	0	0
ENSMUSG00000098055	Gm26947	0.670786	0.647686	0.529708	0.982077	1.168961	1.309068
ENSMUSG00000098056	Gm8100	0	0	0	0	0	0
ENSMUSG00000098057	Gm6283	0.101564	0	0	0.082607	0	0
ENSMUSG00000098058	Gm8529	0	0	0	0	0	0
ENSMUSG00000098059	Gm27034	0	0	0	0	0	0
ENSMUSG00000098060	Gm4842	0	0	0	0	0	0
ENSMUSG00000098061	Gm26945	0	0	0	0	0	0
ENSMUSG00000098062	Gm26931	0	0	0	0	0	0
ENSMUSG00000098064	Gm9192	0	0	0	0	0	0
ENSMUSG00000098065	Gm5177	0	0	0	0	0	0
ENSMUSG00000098066	Gm26944	2.308028	2.639538	2.018421	1.277664	1.092157	0.759151
ENSMUSG00000098067	Gm26943	0	0	0	0	0	0
ENSMUSG00000098068	Gm7909	0.201637	0	0	0	0	0.198857
ENSMUSG00000098069	Gm26942	0	0	0	0	0	0
ENSMUSG00000098070	Gm8609	0	0	0	0	0	0
ENSMUSG00000098071	Gm44525	0	0	0	0	0	0
ENSMUSG00000098072	Gm26995	0	0	0	0	0	0
ENSMUSG00000098073	Gm8048	0	0	0	0	0	0
ENSMUSG00000098074	Gm26993	0.139401	0	0	0	0	0
ENSMUSG00000098075	Gm26994	0	0	0	0	0	0
ENSMUSG00000098076	Gm6981	0.904759	0.277663	0.852473	1.121519	1.146986	1.297319
ENSMUSG00000098077	Gm4960	0	0	0	0	0	0
ENSMUSG00000098078	Gm26992	0	0	0	0	0	0
ENSMUSG00000098079	Gm6773	0	0.110756	0	0.134164	0.411924	0
ENSMUSG00000098080	Gm5732	0	0	0	0	0	0
ENSMUSG00000098081	Gm26913	0	0	0	0	0	0
ENSMUSG00000098082	Gm20574	0	0	0	0	0	0
ENSMUSG00000098083	Gm8957	0	0	0	0	0	0
ENSMUSG00000098084	Gm26914	0	0	0	0	0	0
ENSMUSG00000098085	Gm8919	0	0	0	0	0	0
ENSMUSG00000098086	1700120C18Rik	0	0	0	0	0	0
ENSMUSG00000098087	Gm17750	0	0	0	0	0	0
ENSMUSG00000098088	Gm26916	0	0	0	0	0	0
ENSMUSG00000098089	Gm26915	0	0	0	0	0	0
ENSMUSG00000098090	2700099C18Rik	2.727734	4.630693	2.31851	3.262086	4.878575	3.877333
ENSMUSG00000098091	Gm16470	0.332685	0.094378	0	0.164633	0.589256	0.268271
ENSMUSG00000098092	Gm2076	0	0	0	0	0	0.104686
ENSMUSG00000098093	Gm8707	0.20848	0	0.11045	0	0	0.206901
ENSMUSG00000098094	Scgb2b17	5.896551	4.995617	1.894717	0	0	1.147989
ENSMUSG00000098095	Gm9274	0	0	0	0	0	0
ENSMUSG00000098096	Gm26969	0	0	0	0	0	0
ENSMUSG00000098097	6530403H02Rik	0	0	0	0	0	0
ENSMUSG00000098098	Bvht	17.476724	24.664953	15.569897	21.780683	17.721495	18.220408
ENSMUSG00000098099	Gm7456	0	0	0	0	0	0
ENSMUSG00000098100	Gm7572	0	0	0.15327	0	0	0
ENSMUSG00000098101	Gm27006	0	0	0	0	0	0
ENSMUSG00000098102	Gm2467	0	0	0	0	0	0
ENSMUSG00000098103	Gm27005	0	0	0	0	0	0
ENSMUSG00000098104	Gm6085	0.063286	0	0.134717	0	0	0.125959
ENSMUSG00000098105	Gm8825	0	0	0	0	0	0
ENSMUSG00000098106	Gm5350	0	0	0	0	0	0
ENSMUSG00000098107	Gm27007	0	0	0	0	0	0
ENSMUSG00000098108	Gm27008	0	0	0	0	0	0.069044
ENSMUSG00000098109	9530085P06Rik	0.130637	0	0.13802	0	0.14882	0
ENSMUSG00000098110	Gm26956	0	0	0	0	0	0
ENSMUSG00000098111	Gm4654	0.649105	0.243097	0.247704	0.566626	0.440029	0.629699
ENSMUSG00000098112	Bin2	9.932427	9.237393	7.727844	14.422015	16.284679	24.797843
ENSMUSG00000098113	Gm2445	0.380546	0	0.352633	0	0.25502	0.463097
ENSMUSG00000098114	Gm26957	0	0	0	0	0	0
ENSMUSG00000098115	Gm8816	0	0	0	0	0	0
ENSMUSG00000098116	Gm7191	0	0	0	0	0	0
ENSMUSG00000098118	Gm26960	0	0	0	0	0	0
ENSMUSG00000098119	Gm26959	0	0	0	0	0	0
ENSMUSG00000098120	Gm5914	3.648851	5.41343	2.666542	6.101718	7.147049	4.265404
ENSMUSG00000098121	Gm27038	0	0	0	0	0	0
ENSMUSG00000098122	Gm27039	0	0	0	0	0	0
ENSMUSG00000098123	Gm4518	0	0	0	0.467972	0	1.180867
ENSMUSG00000098124	Gm27036	0	0	0	0	0	0
ENSMUSG00000098125	Gm9578	0	0	0	0	0	0
ENSMUSG00000098126	Gm27037	0	0	0	0	0	0
ENSMUSG00000098127	Gm4665	0	0	0	0	0	0
ENSMUSG00000098128	Gm3693	0	0	0	0	0	0
ENSMUSG00000098129	Gm27040	0	0	0	0	0	0
ENSMUSG00000098130	Gm17797	0	0	0	0	0	0
ENSMUSG00000098131	Gm26989	0	0	0	0	0	0
ENSMUSG00000098132	Rassf10	8.149972	11.405475	12.449798	9.80179	10.495744	7.554596
ENSMUSG00000098134	Rnf113a2	3.265534	2.511168	2.243541	2.663768	4.35412	5.008398
ENSMUSG00000098135	Gm6946	0	0	0	0	0	0
ENSMUSG00000098136	Gm8513	0	0	0	0	0	0
ENSMUSG00000098137	Gm33962	0	0	0	0	0	0
ENSMUSG00000098138	Gm9081	0	0	0	0	0.117219	0.101981
ENSMUSG00000098139	Gm26988	0	0	0	0	0	0
ENSMUSG00000098140	Gm26938	0	0	0	0	0	0
ENSMUSG00000098141	Gm6944	0	0	0	0	0	0
ENSMUSG00000098142	Gm7507	0.100529	0.092795	0.11467	0.224298	0	0.099792
ENSMUSG00000098143	Gm26937	0	0	0	0	0	0
ENSMUSG00000098144	1700029N11Rik	0	0	0	0	0	0
ENSMUSG00000098145	Gm26936	0	0	0	0	0	0
ENSMUSG00000098146	Gm26935	0.530796	0	1.658941	0.584807	1.201589	0.521877
ENSMUSG00000098147	Gm17798	0	0.089498	0.103054	0	0	0
ENSMUSG00000098149	Gapdh-ps14	0	0	0	0	0.115577	0
ENSMUSG00000098150	4921515E04Rik	0	0	0	0	0	0
ENSMUSG00000098152	Gm27025	0	0	0	0	0	0
ENSMUSG00000098153	Gm27024	0	0	0	0	0	0
ENSMUSG00000098154	Gm5787	0	0.089179	0	0.108062	0	0.096148
ENSMUSG00000098155	Gm27022	0	0	0	0	0	0
ENSMUSG00000098156	Gm27023	0	0	0	0	0	0
ENSMUSG00000098157	Gm9022	0	0	0	0	0	0
ENSMUSG00000098158	Gm4804	8.206063	22.50025	20.477216	9.059261	17.080944	6.12849
ENSMUSG00000098159	Gm21614	0	0	0	0	0	0
ENSMUSG00000098160	Gm26974	0	0	0	0	0	0
ENSMUSG00000098161	Platr11	0	0	0	0	0	0
ENSMUSG00000098162	Gm26976	0	0	0	0	0	0
ENSMUSG00000098163	Gm6216	0	0	0	0	0	0
ENSMUSG00000098164	Gm5493	0.091341	0.084422	0.194819	0.05119	0.052256	0.13651
ENSMUSG00000098165	Gm26977	0	0	0	0	0	0
ENSMUSG00000098166	Gm26978	0	0	0	0	0	0
ENSMUSG00000098167	Gm18848	0	0	0	0	0	0
ENSMUSG00000098169	Gm5205	0	0	0	0	0	0
ENSMUSG00000098170	Gm3890	0	0	0	0	0	0
ENSMUSG00000098171	Gm9621	0	0	0	0.225723	0.11543	0.100427
ENSMUSG00000098172	Gm26973	0	0	0	0	0	0
ENSMUSG00000098173	Gm26923	0	0	0	0	0	0
ENSMUSG00000098174	Gm8183	0	0	0	0	0	0
ENSMUSG00000098175	Gm7545	0	0	0	0.224298	0	0.099792
ENSMUSG00000098176	Ccdc166	0.568245	0.64934	0.321259	0.600088	0.459248	1.033277
ENSMUSG00000098177	Gm4823	0	0	0	0	0	0.102911
ENSMUSG00000098178	Gm42418	2730.570122	4049.411929	3811.440492	3540.675433	2822.110749	2927.057308
ENSMUSG00000098179	Gm8709	0	0	0	0	0	0
ENSMUSG00000098180	Gm5430	0	0	0	0	0	0
ENSMUSG00000098181	Rps12-ps24	0	0.441263	0	0	0	0
ENSMUSG00000098183	Gm27010	0.986329	1.133281	0.521456	0.411824	1.264544	1.588611
ENSMUSG00000098184	Gm27011	0	0.193925	0.223233	0.352447	0.480695	0.209094
ENSMUSG00000098185	Gm9146	0	0	0	0	0	0
ENSMUSG00000098186	Gm7132	0	0	0	0	0	0
ENSMUSG00000098187	Gm8927	0.351795	0.287459	0.330919	0.816355	0.712528	0.20663
ENSMUSG00000098188	Sowahc	18.826661	17.639964	11.615094	19.98561	14.820107	21.196805
ENSMUSG00000098189	Gm8604	0	0	0	0	0	0
ENSMUSG00000098190	Gm5210	0	0.092321	0	0	0	0
ENSMUSG00000098191	Gm26962	0	0	0	0	0	0
ENSMUSG00000098192	Gm3534	0.235081	0.112028	0.250011	0.44216	0.300846	0.235621
ENSMUSG00000098193	Gm26963	0	0	0	0	0	0
ENSMUSG00000098194	Gm7286	0.201314	0	0	0.112291	0.114844	0.399672
ENSMUSG00000098195	Gm7693	0	0	0	0	0	0
ENSMUSG00000098196	Gm26964	0	0	0	0.144182	0	0
ENSMUSG00000098197	BC051537	0	0	0	0	0	0
ENSMUSG00000098198	Gm9169	0	0.231453	0	0.857314	0	0
ENSMUSG00000098199	Gm9358	0.112085	0	0	0.249837	0	0.111178
ENSMUSG00000098200	Gm7763	0	0	0	0	0	0
ENSMUSG00000098201	Gm26983	0	0	0	0	0	0
ENSMUSG00000098202	B830012L14Rik	0	0	0	0	0	0.018397
ENSMUSG00000098203	Gm9568	0	0	0	0	0	0
ENSMUSG00000098204	Gm26984	0	0	0	0	0.027503	0
ENSMUSG00000098205	Gm9149	0	0	0	0	0	0
ENSMUSG00000098206	A430106G13Rik	0.09974	0.02308	0.106612	0.055997	0.085685	0.124394
ENSMUSG00000098207	Arl14	1.37316	0.148941	0.171613	0.451318	1.291554	1.124039
ENSMUSG00000098208	Gm8349	0.101475	0.282267	0.10928	0	0.117191	0.102276
ENSMUSG00000098209	Gm8245	0	0	0	0	0	0
ENSMUSG00000098210	Gm5224	0	0	0	0	0	0
ENSMUSG00000098211	Gm27045	0	0	0	0	0	0
ENSMUSG00000098212	Gm38706	0	0	0	0	0	0
ENSMUSG00000098213	Gm27044	0	0	0	0	0	0
ENSMUSG00000098214	Gm27047	0	0	0	0	0	0
ENSMUSG00000098215	Gm7069	0	0	0	0	0	0
ENSMUSG00000098216	Gm5181	0	0	0	0	0	0
ENSMUSG00000098217	Gm27046	0	0	0	0	0	0
ENSMUSG00000098218	Gm27043	0	0	0	0	0	0
ENSMUSG00000098219	Gm7481	0	0.094095	0	0	0	0
ENSMUSG00000098221	Gm27030	0.323551	1.176894	0.670965	0	1.460849	0.317537
ENSMUSG00000098222	Gm8318	0.121594	0.111773	0	0.135402	0.277147	0
ENSMUSG00000098223	Gm4891	0	0	0	0	0	0
ENSMUSG00000098224	Gm7985	0	0	0	0	0	0
ENSMUSG00000098225	Gm9556	0	0	0	0	0.125505	0
ENSMUSG00000098226	Gm5272	0	0	0	0	0	0
ENSMUSG00000098227	Gm4812	0	0	0	0	0	0
ENSMUSG00000098228	Gm21070	0	0	0	0	0	0
ENSMUSG00000098229	Gm7719	0	0	0	0	0	0
ENSMUSG00000098230	1700095B10Rik	0	0	0	0	0	0
ENSMUSG00000098231	Gm6463	0	0	0	0	0	0
ENSMUSG00000098232	Gm3671	0.360786	0.104135	0.209976	0	0.229316	0
ENSMUSG00000098233	Gm26954	0	0	0	0	0	0
ENSMUSG00000098234	Snhg6	190.499267	128.812671	277.83099	123.042656	104.573019	140.082115
ENSMUSG00000098235	Gm7497	0.101173	0.093143	0	0	0	0
ENSMUSG00000098236	Gm7734	0	0	0	0	0	0
ENSMUSG00000098237	Gm7577	0	0	0	0	0	0
ENSMUSG00000098238	Gm8756	0.33546	0	0.368198	0.25507	0.386473	0.445654
ENSMUSG00000098240	Gm4575	0	0	0	0.118636	0	0
ENSMUSG00000098241	H2-Pa	0	0	0	0	0	0
ENSMUSG00000098242	Gm26929	0	0	0	0	0	0
ENSMUSG00000098243	Gm4258	0	0	0	0	0	0.272487
ENSMUSG00000098244	Gm26928	0	0	0	0	0	0
ENSMUSG00000098245	Gm26927	0	0	0	0	0	0
ENSMUSG00000098246	Gm7627	0	0	0	0	0	0
ENSMUSG00000098247	Mir7220	0	0	0	0	0	0
ENSMUSG00000098248	Gm27222	0	0	0	0	0	0
ENSMUSG00000098249	Gm27330	0	0	0	0	0	0
ENSMUSG00000098251	Mir7656	0	0	0	0	0	0
ENSMUSG00000098252	Mir6361	0	0	0	0	0	0
