gene_id	gene_name	SRX22997881	SRX22997882	SRX22997883	SRX22997884	SRX22997885	SRX22997886
ENSG00000261124.1	ENSG00000261124	0	0	0	0	0	0
ENSG00000261126.7	RBFADN	0.046178	0.056784	0.006738	0.047997	0.514215	0
ENSG00000261127.3	ENSG00000261127	0	0	0	0	0	0
ENSG00000261129.1	ENSG00000261129	0	0	0	0	0	0
ENSG00000261130.5	ENSG00000261130	0	0	0	0	0	0
ENSG00000261131.1	ENSG00000261131	0.310236	0	0	0	0	0
ENSG00000261135.1	ENSG00000261135	1.838196	0.749808	1.18036	0.534398	3.093628	0.766996
ENSG00000261136.1	ENSG00000261136	0.480495	0.548569	0.105653	0.176363	0.571593	0.077602
ENSG00000261140.1	ENSG00000261140	0.343518	0.347049	0.343456	0.419997	1.046496	0
ENSG00000261141.1	ENSG00000261141	0	0	0	0	0	0
ENSG00000261143.2	ADAMTS7P3	0.03035	0.020981	0	0.011935	0.049881	0
ENSG00000261144.1	ENSG00000261144	0	0	0	0	0	0
ENSG00000261145.1	ENSG00000261145	0	0	0	0	0	0
ENSG00000261146.1	ENSG00000261146	0	0	0.007452	0	0.102036	0
ENSG00000261147.1	ENSG00000261147	0.017424	0.035354	0.013919	0.091652	0.103899	0.048283
ENSG00000261150.3	EPPK1	3.587937	1.652649	2.627614	2.392551	3.59503	0.180702
ENSG00000261151.1	TIPINP2	0	0	0	0	0.070457	0
ENSG00000261153.2	ENSG00000261153	0	0	0	0	0	0
ENSG00000261154.1	LINC02131	0	0	0	0	0	0
ENSG00000261156.6	LINC01989	0	0	0	0	0	0
ENSG00000261158.1	ENSG00000261158	0	0	0.044341	0.055096	0	0
ENSG00000261159.1	ENSG00000261159	0.315816	0.10465	0.10457	0.129697	0.398022	0.038209
ENSG00000261161.1	ENSG00000261161	0	0	0	0	0	0
ENSG00000261166.1	ENSG00000261166	0	0	0	0	0	0
ENSG00000261167.1	ENSG00000261167	1.674805	0.5185	0.889843	0.832615	1.22943	0.247959
ENSG00000261168.1	ENSG00000261168	0	0	0.024665	0	0.03754	0
ENSG00000261170.2	ENSG00000261170	0	0	0.013012	0	0	0
ENSG00000261172.1	ENSG00000261172	0	0	0	0	0	0
ENSG00000261173.2	DNAJA2-DT	0.184898	0.184238	0.122552	0.303371	0.093306	0.044729
ENSG00000261174.2	HMGB1P33	0	0	0	0	0	0
ENSG00000261175.6	LINC02188	0.055372	0	0.007302	0	0.111099	0
ENSG00000261177.1	ENSG00000261177	0	0	0	0	0	0
ENSG00000261178.2	ENSG00000261178	0	0	0	0	0	0
ENSG00000261181.1	PLA2G10FP	0	0	0	0	0	0
ENSG00000261182.1	ENSG00000261182	0	0	0	0	0	0
ENSG00000261183.7	SPINT1-AS1	13.341223	29.620611	20.951049	37.759625	21.486859	70.925039
ENSG00000261184.3	ENSG00000261184	0	0	0	0	0	0
ENSG00000261186.2	LINC03100	0.162815	0.107458	0.143529	0.044674	0.819375	0.157663
ENSG00000261187.1	ENSG00000261187	0.263562	0.313027	0.139391	0.086792	0.530492	0.051046
ENSG00000261188.3	TFIP11-DT	3.734238	1.314933	1.397919	0.909033	2.870695	0.799528
ENSG00000261189.3	DSP-AS1	2.985592	1.261113	0.551428	0.627775	2.72307	1.403277
ENSG00000261190.5	LINC02911	0	0	0	0	0	0
ENSG00000261191.1	ENSG00000261191	0	0	0	0	0	0
ENSG00000261192.2	RNF126P1	0.067183	0	0.133371	0	0	0
ENSG00000261193.1	ENSG00000261193	0	0	0	0	0.912689	0
ENSG00000261194.2	LINC01898	0	0	0	0	0	0
ENSG00000261195.2	ENSG00000261195	0	0	0	0	0	0
ENSG00000261196.1	CYP4A43P	0	0	0	0	0	0
ENSG00000261197.2	ENSG00000261197	0	0	0	0	0	0
ENSG00000261198.1	ENSG00000261198	0	0	0	0	0	0
ENSG00000261199.1	UBE2FP2	0	0	0	0	0	0
ENSG00000261200.1	ENSG00000261200	0	0	0.00889	0	0.040579	0
ENSG00000261202.2	TNRC6B-DT	0.038406	0.025279	0.050735	0	0.077219	0.037202
ENSG00000261203.1	PLA2G10JP	0	0	0	0	0	0
ENSG00000261204.1	ENSG00000261204	0	0	0	0	0.191098	0
ENSG00000261205.2	NIFKP4	0	0	0.032916	0	0	0
ENSG00000261206.1	LINC00561	0	0	0	0	0	0
ENSG00000261207.1	ENSG00000261207	0	0	0	0	0.128434	0
ENSG00000261208.1	ENSG00000261208	0.057443	0.207599	0.037918	0.189571	0.086557	0.041739
ENSG00000261209.1	SULT1C2P2	0	0	0	0	0	0.178578
ENSG00000261210.8	CLEC19A	0	0.030373	0.015265	0	0.046458	0
ENSG00000261211.2	ENSG00000261211	0.776929	0.757845	0.554875	0.439053	2.663706	0.199778
ENSG00000261213.1	ENSG00000261213	0	0	0	0	0	0
ENSG00000261215.1	ENSG00000261215	0.114985	0.012054	0.012117	0.035162	0.185818	0.020547
ENSG00000261216.1	ENSG00000261216	0	0	0	0	0	0
ENSG00000261217.2	BCAP31P1	0	0.155451	0	0.185215	0	0.110494
ENSG00000261218.6	ENSG00000261218	0.088015	0.323497	0.240989	0.24599	0.572195	0.053371
ENSG00000261219.1	ENSG00000261219	0	0	0	0	0	0
ENSG00000261220.3	ST3GAL1-DT	0.199683	0.065657	0.483445	0.082339	0.535097	0.09672
ENSG00000261221.5	ZNF865	2.980155	1.775787	2.56729	2.626857	2.933198	0.497463
ENSG00000261222.4	ENSG00000261222	0.055563	0.118389	0.818997	0.112331	0.138808	0.050133
ENSG00000261226.1	ENSG00000261226	0	0.275577	0	0	0.507258	0.009175
ENSG00000261227.2	ENSG00000261227	0	0	0	0	0	0
ENSG00000261229.6	ENSG00000261229	0	0	0	0	0	0
ENSG00000261231.6	LINC02133	0	0	0	0	0.020917	0
ENSG00000261232.2	ENSG00000261232	0	0	0	0	0	0
ENSG00000261233.2	ABCD1P3	0	0	0	0	0	0
ENSG00000261234.1	ENSG00000261234	0	0	0	0	0	0
ENSG00000261235.1	HSD17B2-AS1	0.700423	0	0	0.063115	0.716747	0.196815
ENSG00000261236.8	BOP1	28.499573	3.837032	9.992821	6.666656	20.10197	1.690191
ENSG00000261238.1	ENSG00000261238	0	0	0	0	0	0
ENSG00000261239.7	ANKRD26P1	0	0	0	0	0	0
ENSG00000261240.1	ENSG00000261240	0	0	0	0	0	0
ENSG00000261241.8	LINC02128	1.035699	0	0.236724	0	0	0
ENSG00000261242.1	ENSG00000261242	0.10982	0.036245	0	0.135589	0.11054	0.026586
ENSG00000261243.1	ENSG00000261243	0	0	0	0	0	0
ENSG00000261244.1	ENSG00000261244	0	0	0	0	0	0
ENSG00000261245.2	ENSG00000261245	0	0	0	0	0	0
ENSG00000261247.2	GOLGA8T	0.113862	0.128485	0	0.062277	0	0
ENSG00000261248.1	ENSG00000261248	0	0	0	0	0	0
ENSG00000261249.1	LINC01751	0	0	0	0	0	0
ENSG00000261250.1	ENSG00000261250	0	0	0.010813	0	0	0
ENSG00000261251.1	EFCAB6-DT	0	0	0.052101	0.181268	0.396598	0
ENSG00000261253.2	ENSG00000261253	0.09836	0	0.04288	0	0	0
ENSG00000261257.1	ENSG00000261257	0	0	0	0	0	0
ENSG00000261259.2	ENSG00000261259	0.644073	0	0	0	0	0
ENSG00000261260.2	ENSG00000261260	0	0	0	0	0	0
ENSG00000261261.3	ENSG00000261261	0	0	0	0	0	0
ENSG00000261263.3	ENSG00000261263	0	0	0	0	0	0
ENSG00000261265.1	ENSG00000261265	0	0	0	0	0	0
ENSG00000261266.2	ENSG00000261266	0.213735	0.996386	0.779909	0.350253	2.159488	0
ENSG00000261267.1	ENSG00000261267	0	0	0	0	0	0
ENSG00000261268.2	QKILA	0	0	0	0	0	0
ENSG00000261269.1	ENSG00000261269	0.343345	0.270811	0.130343	0	0.496472	0.110497
ENSG00000261270.1	ENSG00000261270	0.630103	1.15172	0.240591	0.263094	3.30776	0
ENSG00000261272.1	MUC22	0	0	0	0	0	0
ENSG00000261273.1	ENSG00000261273	0	0	0	0	0	0
ENSG00000261274.1	TP53TG3GP	0	0	0	0	0	0
ENSG00000261275.1	ENSG00000261275	0	0	0	0.010606	0	0
ENSG00000261276.1	ENSG00000261276	0	0	0	0	0	0
ENSG00000261278.1	ENSG00000261278	0	0	0.12876	0	0	0
ENSG00000261279.7	ULK4P1	0	0	0	0	0	0
ENSG00000261281.1	ENSG00000261281	0	0	0	0	0	0
ENSG00000261282.1	SOD1P2	0	0	0	0	0	0
ENSG00000261284.2	RBM22P13	0	0	0	0	0	0
ENSG00000261285.7	ENSG00000261285	0	0	0	0	0	0
ENSG00000261286.1	ATP2C2-AS1	0.090517	0.15436	0.059711	0.089702	0.382585	0.008771
ENSG00000261288.1	ENSG00000261288	0	0.041676	0.041437	0	0.063116	0
ENSG00000261289.2	ENSG00000261289	0	0.222207	0	0	0.578798	0
ENSG00000261290.1	CYP4A44P	0	0	0	0	0	0
ENSG00000261291.1	ENSG00000261291	0	0	0	0	0	0
ENSG00000261292.2	ENSG00000261292	0	0	0.0293	0	0	0.010934
ENSG00000261293.1	ENSG00000261293	0	0	0	0	0	0
ENSG00000261294.1	ENSG00000261294	0	0	0.191305	0.458725	1.160709	0
ENSG00000261296.1	ENSG00000261296	0	0	0	0	0	0
ENSG00000261298.1	ENSG00000261298	0	0	0	0	0	0
ENSG00000261299.1	C2orf69P3	0	0	0	0	0	0
ENSG00000261302.7	NUP93-DT	0.204763	0	0	0	0.176385	0
ENSG00000261303.7	GOLGA6GP	0	0	0	0	0	0
ENSG00000261304.2	LINC02252	0	0	0	0	0	0
ENSG00000261305.2	ENSG00000261305	0.27215	0.02989	0.050266	0	0.045623	0.04393
ENSG00000261307.1	ENSG00000261307	0	0	0	0	0	0
ENSG00000261308.4	FIGNL2	0.079124	0.066646	0.04472	0.046702	0.181438	0.005477
ENSG00000261310.1	ENSG00000261310	0	0	0	0	0	0
ENSG00000261312.1	ENSG00000261312	0	0	0	0	0	0
ENSG00000261313.2	ENSG00000261313	0	0	0	0	0	0
ENSG00000261314.1	ENSG00000261314	0	0	0	0	0	0
ENSG00000261315.2	LARP4P	0	0	0	0.021023	0.051276	0
ENSG00000261316.1	LINC01834	0	0	0	0	0	0
ENSG00000261318.1	DIS3L-AS1	0.122977	0	0	0	0.124402	0.059471
ENSG00000261319.1	LINC02152	0	0	0	0	0	0
ENSG00000261320.1	ENSG00000261320	0	0.109681	0	0.133016	0	0
ENSG00000261324.2	ENSG00000261324	0.63872	0.894187	0.443648	0.298201	2.171658	0.137045
ENSG00000261325.3	LINC02192	0	0	0.028972	0	0	0
ENSG00000261326.5	LINC01355	1.812554	1.026623	1.606386	0.44313	4.729189	0.250796
ENSG00000261327.5	ENSG00000261327	0.838053	0.029368	0.244316	0.036721	0.035252	0.043169
ENSG00000261329.7	ENSG00000261329	0	0	0.065675	0	0.221905	0
ENSG00000261330.1	PPIAP50	0	0.103309	0.102408	0.125569	0	0
ENSG00000261332.1	ITGAL-AS1	0	0.246994	0.081872	0	0.124703	0.119226
ENSG00000261333.2	CD24P2	0	0.448951	0.456267	0.515395	0.663821	0
ENSG00000261334.1	ENSG00000261334	0.028964	0	0	0	0.029097	0
ENSG00000261335.1	ENSG00000261335	1.188089	0.629349	0.152536	0.217743	0.762761	0.239783
ENSG00000261336.1	EIF4BP5	0	0.041484	0.020751	0	0	0
ENSG00000261338.2	ENSG00000261338	1.442397	1.090567	0.305372	0.718607	1.230111	0.896492
ENSG00000261340.1	LINC01616	0	0	0	0	0.024338	0
ENSG00000261341.7	SMIM47	0.231915	0	0	0	0	0
ENSG00000261342.1	ENSG00000261342	0	0	0.047629	0.148659	0.07249	0
ENSG00000261346.1	ENSG00000261346	0	0	0.189665	0	0	0
ENSG00000261347.1	ENSG00000261347	0	0	0	0	0	0
ENSG00000261348.2	LINC02136	0	0.032243	0	0	0.049197	0
ENSG00000261349.1	ENSG00000261349	0	0	0	0	1.965027	0
ENSG00000261350.1	ENSG00000261350	0	0	0	0	0	0
ENSG00000261351.2	ENSG00000261351	0.47172	0.511845	0.312746	0.362419	0.73225	0.37395
ENSG00000261356.2	ENSG00000261356	0	0	0	0	0	0
ENSG00000261357.1	ENSG00000261357	0.377951	0.12558	0.689006	0.465015	0.381516	0.182859
ENSG00000261359.2	PYCARD-AS1	0.934468	0.471688	0.508824	0.769156	1.217246	1.037954
ENSG00000261360.3	OTULIN-DT	0.608502	0.153386	0.051415	0.372257	0.332495	0.028319
ENSG00000261362.1	ENSG00000261362	0	0	0	0	0	0
ENSG00000261363.2	ENSG00000261363	0	0	0	0	0	0
ENSG00000261364.1	ENSG00000261364	0	0	0	0	0	0
ENSG00000261365.1	ENSG00000261365	0	0	0	0	0	0
ENSG00000261366.1	MANEA-DT	0.633727	0.208052	0.09651	0.140822	0.416108	0.023616
ENSG00000261367.1	ENSG00000261367	0	0	0	0	0	0
ENSG00000261368.1	ENSG00000261368	0	0	0	0	0	0
ENSG00000261369.1	ENSG00000261369	0	0	0	0	0	0
ENSG00000261371.6	PECAM1	28.29628	15.447145	8.52817	20.075302	33.687183	6.977298
ENSG00000261373.1	VPS9D1-AS1	8.685331	0.212084	1.293321	0.425669	4.699737	0.093746
ENSG00000261375.1	GOLGA6L23P	0	0	0	0	0	0
ENSG00000261376.1	ENSG00000261376	0	0	0	0	0	0
ENSG00000261377.8	PDCD6IPP2	0	0	0	0	0	0
ENSG00000261379.1	ENSG00000261379	0.059351	0	0	0	0.239041	0
ENSG00000261382.1	ENSG00000261382	0	0	0	0	0	0
ENSG00000261384.1	ENSG00000261384	0	0	0	0	0	0
ENSG00000261385.1	ENSG00000261385	0	0.351785	0	0	0	0
ENSG00000261386.2	ENSG00000261386	0	0.38427	0.096301	0.264643	0.896016	0
ENSG00000261390.8	MAFTRR	0.292034	0.363514	0.203742	0.335681	0.395139	0.299083
ENSG00000261391.1	ENSG00000261391	0	0	0	0	0	0
ENSG00000261392.1	ENSG00000261392	0	0	0	0	0	0
ENSG00000261393.1	ENSG00000261393	0	0	0	0	0	0
ENSG00000261394.1	ENSG00000261394	0	0	0	0	0	0
ENSG00000261395.3	HSPE1P5	0	0	0	0	0	0
ENSG00000261396.1	ENSG00000261396	0	0	0	0	0	0
ENSG00000261397.1	LINC01177	0	0	0	0	0	0
ENSG00000261398.1	ENSG00000261398	0	0	0	0	0	0
ENSG00000261399.2	MAPK8IP3-AS1	0	0	0	0	0	0
ENSG00000261400.1	ENSG00000261400	0	0	0	0	0	0
ENSG00000261401.1	HERC2P1	0.09245	0	0	0	0	0
ENSG00000261402.1	ENSG00000261402	0	0	0	0	0	0
ENSG00000261403.1	ENSG00000261403	0	0	0	0	0	0
ENSG00000261404.7	PSMD7-DT	0	0	0	0	0.248567	0
ENSG00000261405.3	CHEK2P6	0	0	0	0	0	0
ENSG00000261407.2	ENSG00000261407	0	0	0	0	0	0
ENSG00000261408.7	TEN1-CDK3	0.76205	0.529947	0.541073	0.685092	1.23948	0.16698
ENSG00000261410.1	CDH13-AS1	0	0	0	0	0	0
ENSG00000261411.1	ENSG00000261411	0	0	0	0	0	0.012322
ENSG00000261416.1	CORO1A-AS1	0.142775	0.24838	0.426144	0.233254	1.540674	0.367331
ENSG00000261418.1	HERC2P6	0	0	0	0.150773	0.315837	0
ENSG00000261419.1	PLA2G10DP	0	0	0	0	0	0.704855
ENSG00000261420.1	MPC1-DT	0.174071	0.0458	0	0.057415	0.3149	0.016862
ENSG00000261421.1	ENSG00000261421	0	0	0	0	0	0
ENSG00000261423.3	TMEM202-AS1	0.261055	0.202551	0.219252	0.411364	0.428962	0.080481
ENSG00000261424.1	ATP5PBP7	0	0	0	0.140642	0	0.041453
ENSG00000261426.1	ENSG00000261426	0	0	0	0	0	0
ENSG00000261427.6	ENSG00000261427	0	0	0	0	0	0
ENSG00000261429.2	DPPA2P4	0	0	0	0	0	0
ENSG00000261430.1	ENSG00000261430	0	0	0	0	0	0
ENSG00000261431.1	DHX35-DT	0.853315	0	0.646935	0	0	1.842704
ENSG00000261432.1	LINC01613	0	0	0	0	0	0
ENSG00000261433.1	ENSG00000261433	0	0	0	0	0	0
ENSG00000261434.1	ENSG00000261434	0	0	0	0	0	0
ENSG00000261435.1	ENSG00000261435	0	0	0	0	0	0.027413
ENSG00000261436.6	ENSG00000261436	0	0	0	0	0	0
ENSG00000261437.1	LINC02894	2.082675	1.451123	0.402291	0.754595	3.341501	0.824377
ENSG00000261439.1	GNAO1-AS1	0	0	0	0	0	0
ENSG00000261440.1	DUX4L45	0	0	0	0	0	0
ENSG00000261441.1	POLG-DT	0	0.303314	0.311082	0.04458	0.163528	0.052444
ENSG00000261442.1	ENSG00000261442	0	0	0	0	0	0
ENSG00000261444.1	ENSG00000261444	0	0	0	0	0	0.355857
ENSG00000261445.1	ENSG00000261445	0	0	0	0	0	0
ENSG00000261446.4	LINC00559	0	0	0	0	0	0
ENSG00000261447.1	ENSG00000261447	0	0.042202	0	0	0.321494	0.092717
ENSG00000261448.1	ENSG00000261448	0.427471	0.427023	2.056124	1.751265	6.910363	2.067762
ENSG00000261449.1	ENSG00000261449	0	0	0	0	0	0
ENSG00000261451.1	ENSG00000261451	0	0	0	0	0.011502	0
ENSG00000261453.2	LINC01735	0	0	0.015142	0.037885	0.046084	0
ENSG00000261455.1	LINC01003	4.132535	1.642842	1.290204	1.268273	5.118066	2.001727
ENSG00000261456.6	TUBB8	0.0852	0.048234	0.06002	0.036544	0.321311	0.027499
ENSG00000261457.4	ENSG00000261457	0	0.050485	0.050351	0.06246	0	0
ENSG00000261458.1	ENSG00000261458	0	0	0	0	0	0
ENSG00000261459.1	ENSG00000261459	0	0	0	0	0	0
ENSG00000261460.1	ENSG00000261460	0	0	0	0	0	0
ENSG00000261461.1	UBE2MP1	0.273761	0.453393	0.556887	0.108003	0.134403	0.064019
ENSG00000261462.1	ENSG00000261462	0	0	0	0	0	0
ENSG00000261465.7	COQ7-DT	0	0.157735	0	0	0.259698	0.123324
ENSG00000261466.2	ENSG00000261466	0	0	0	0	0	0
ENSG00000261467.2	ENSG00000261467	0	0	0	0	0	0
ENSG00000261468.1	ENSG00000261468	0.585228	0.423043	0.444272	0.241406	0.411541	0.085047
ENSG00000261469.1	ENSG00000261469	0	0	0	0	0	0
ENSG00000261470.1	ENSG00000261470	0	0	0	0	0	0
ENSG00000261471.1	ENSG00000261471	0.045189	0.014831	0.014909	0.037303	0.13612	0
ENSG00000261472.1	ENSG00000261472	0	0	0.264491	0	0	0
ENSG00000261474.1	ENSG00000261474	1.598749	0.598816	0.355412	0.144738	1.804803	0.085907
ENSG00000261475.3	LINC02190	0.037183	0.024468	0	0	0	0
ENSG00000261476.1	ENSG00000261476	0.074274	0.098368	0	0	0.449161	0
ENSG00000261478.1	ENSG00000261478	0	0	0	0	0	0
ENSG00000261480.1	GOLGA8M	0	0.086572	0	0	0.131047	0
ENSG00000261481.1	CARHSP1-DT	0.152044	0.102058	0	0	0	0
ENSG00000261482.1	ENSG00000261482	0	0	0	0	0	0
ENSG00000261485.1	PAN3-AS1	2.502615	0.369502	0.798228	0.319977	2.082842	0.125376
ENSG00000261486.1	RARRES2P9	0	0	0	0	0	0
ENSG00000261487.1	ENSG00000261487	4.433095	0.490073	0.326338	0.800935	1.382445	1.283035
ENSG00000261488.1	TBILA	1.590353	3.021124	1.202509	1.693774	5.22856	0.56028
ENSG00000261489.1	ENSG00000261489	0	0	0	0	0	0
ENSG00000261491.1	DNM1P31	0	0	0	0	0	0
ENSG00000261497.1	MPHOSPH10P7	0	0	0	0	0	0
ENSG00000261498.1	LINC00566	0	0	0	0	0	0
ENSG00000261499.2	ENSG00000261499	0	0	0	0	0	0
ENSG00000261501.1	BBS7-DT	0	0	0	0	0	0
ENSG00000261502.4	ENSG00000261502	0	0	0.01406	0	0.021395	0
ENSG00000261504.1	LINC01686	0.169044	0	0	0.034825	0.042497	0
ENSG00000261505.1	ENSG00000261505	0	0	0	0	0.018645	0
ENSG00000261507.1	ENSG00000261507	0	0	0	0	0	0
ENSG00000261509.7	TP53TG3B	0	0	0	0	0	0
ENSG00000261511.1	CYP3A137P	0	0	0	0	0	0
ENSG00000261512.2	ENSG00000261512	4.4775	2.764234	3.204076	3.53269	6.855265	0.429842
ENSG00000261513.1	ENSG00000261513	0	0.110503	0	0.136794	0	0.040312
ENSG00000261514.2	LINC01976	0	0	0	0.218857	0	0.19418
ENSG00000261515.1	VN1R70P	0	0	0	0	0	0
ENSG00000261517.2	LINC00558	0	0	0	0	0	0
ENSG00000261519.3	ENSG00000261519	0.029362	0	0	0	0.029497	0
ENSG00000261520.5	DLGAP1-AS5	0.143792	0	0	0	1.193213	0
ENSG00000261522.6	ENSG00000261522	0.454025	0	0	0	0	0
ENSG00000261523.1	ENSG00000261523	0	0.122895	0.040739	0	0.372306	0.059329
ENSG00000261524.1	ABCB10P3	0	0	0.033809	0	0	0
ENSG00000261526.3	ENSG00000261526	1.982816	1.193483	1.575553	0.942307	3.613665	1.15575
ENSG00000261527.1	ENSG00000261527	0	0	0	0	0	0
ENSG00000261528.2	CCNYL7	0	0	0	0	0	0
ENSG00000261529.1	ENSG00000261529	0.035611	0	0.023517	0	0.071583	0
ENSG00000261532.1	ENSG00000261532	0	0	0	0	0	0
ENSG00000261535.1	ENSG00000261535	0	0	0	0	0	0
ENSG00000261536.2	ABHD17AP9	0	0	0	0	0	0
ENSG00000261537.1	ENSG00000261537	0.0812	0	0.05378	0	0	0
ENSG00000261538.1	ENSG00000261538	0	0	0	0	0	0
ENSG00000261540.1	ENSG00000261540	0	0	0	0	0	0
ENSG00000261541.1	ENSG00000261541	0	0	0	0	0	0
ENSG00000261542.1	ENSG00000261542	0.244159	0.463352	0.358121	0.313397	0.435984	0.013142
ENSG00000261543.1	ENSG00000261543	0	0	0.086692	0	0	0
ENSG00000261544.1	ENSG00000261544	0	0	0	0	0	0
ENSG00000261546.1	ENSG00000261546	0.079252	0	0	0	0.132664	0
ENSG00000261548.1	HLA-P	0	0	0	0	0	0
ENSG00000261549.2	ENSG00000261549	0.362621	0.180606	0.06008	0.29753	0.274449	0.3509
ENSG00000261552.1	ENSG00000261552	0	0	0	0	0	0
ENSG00000261553.5	ENSG00000261553	1.222228	0.19478	0.52159	0.41739	0.80441	0.199783
ENSG00000261554.1	ENSG00000261554	0	0	0	0	0	0
ENSG00000261555.1	ENSG00000261555	0	0	0	0	0	0
ENSG00000261556.11	SMG1P7	0.336865	0.058516	0.104662	0.106303	0.424578	0
ENSG00000261557.1	EEF1A1P38	0.251683	0.083417	0.110538	0.103739	0.126328	0.182375
ENSG00000261558.2	LINC01859	0	0	0	0	0	0
ENSG00000261559.1	FSCN1P1	0	0	0	0	0.039269	0
ENSG00000261560.1	ENSG00000261560	0.384926	0.025336	0.076274	0.03173	0.386966	0
ENSG00000261561.1	ENSG00000261561	0	0	0	0	0	0
ENSG00000261564.2	ENSG00000261564	0	0	0	0	0	0
ENSG00000261566.1	ENSG00000261566	0	0	0	0	0	0
ENSG00000261569.5	ENSG00000261569	0	0	0	0	0	0
ENSG00000261570.2	AGK-DT	0	0	0.102954	0	0	0
ENSG00000261572.2	ENSG00000261572	3.402074	0.982941	1.626272	0.943627	2.76953	0.6251
ENSG00000261573.1	ENSG00000261573	0	0	0	0	0	0
ENSG00000261575.5	ENSG00000261575	0	0	0	0	0	0
ENSG00000261578.1	ENSG00000261578	0.267577	0.16699	0.20166	0.231607	0.447448	0.030871
ENSG00000261580.1	ENPP7P13	0	0	0	0	0	0
ENSG00000261581.1	HERC2P11	0	0	0	0	0	0
ENSG00000261582.1	ENSG00000261582	1.538242	0.534259	0.351961	0.446336	0.419874	0.442073
ENSG00000261583.1	ENSG00000261583	0	0.276059	0	0.112318	0.835127	0.066453
ENSG00000261584.1	ENSG00000261584	0.439156	0.483571	0	0.189674	1.341843	0
ENSG00000261586.2	ENSG00000261586	0	0	0	0	0	0
ENSG00000261587.3	TMEM249	0.301569	0.063266	0.063543	0.05291	0.51793	0
ENSG00000261588.1	ENSG00000261588	0	0	0	0	0.954627	0
ENSG00000261590.1	ENSG00000261590	0	0	0	0	0	0
ENSG00000261592.1	ENSG00000261592	0	0	0	0	0	0
ENSG00000261593.1	CYP4A27P	0	0	0	0	0	0
ENSG00000261594.4	TPBGL	0.166871	0	0.012231	0	0.074445	0.008983
ENSG00000261595.1	PPM1J-DT	0	0	0	0	0.026262	0
ENSG00000261596.2	ENSG00000261596	0.076944	0.101951	0.101894	0.252834	0.465397	0.037238
ENSG00000261599.7	HERC2P8	0	0.014408	0	0	0	0.014044
ENSG00000261600.1	ENSG00000261600	0	0	0	0	0.58519	0
ENSG00000261602.1	ENSG00000261602	0	0	0	0	0	0
ENSG00000261603.4	PRSS46P	0	0	0	0	0	0
ENSG00000261604.1	ENSG00000261604	0	0.07087	0	0	0	0
ENSG00000261606.5	ENSG00000261606	0	0.022923	0	0	0	0
ENSG00000261607.1	ENSG00000261607	0	0	0	0	0	0
ENSG00000261608.1	SLC25A1P4	0	0	0	0	0	0
ENSG00000261609.8	GAN	1.52066	1.165012	0.887091	1.299799	1.977923	0.435594
ENSG00000261610.1	ENSG00000261610	0.063359	0	0	0	0	0
ENSG00000261611.6	ENSG00000261611	0.297889	0.16988	0.065461	0.155198	1.205856	0.11329
ENSG00000261612.1	SUB1P3	0.641742	0.442232	0	0.51877	1.648083	0.470501
ENSG00000261613.2	ENSG00000261613	0.53029	2.310448	1.050086	1.888337	2.018544	0.419126
ENSG00000261614.1	YBX3P1	0.169633	0	0.084824	0.13646	0.055657	0
ENSG00000261615.7	LINC01858	0	0	0	0	0	0
ENSG00000261616.1	TTC23-AS1	0	0.013394	0.040402	0	0.020493	0
ENSG00000261617.2	LINC02177	0.349956	0.543947	0.113735	0.248739	0.109916	0.156316
ENSG00000261618.2	LINC02605	0.385886	0.518809	0.140606	0.251765	1.456702	0.039367
ENSG00000261620.1	HMGN2P41	0.203275	0	0	0	0	0.098399
ENSG00000261623.1	LINC02179	0	0	0	0	0	0
ENSG00000261624.1	NDUFB10P2	0	0	0	0	0	0
ENSG00000261625.1	ENSG00000261625	0.54866	0.120527	0.181279	0.150658	0.459893	0.022141
ENSG00000261627.1	ENSG00000261627	0	0	0	0	0	0.071402
ENSG00000261628.1	ENSG00000261628	0	0	0	0	0	0
ENSG00000261629.1	ENSG00000261629	0	0	0	0	0	0
ENSG00000261630.1	ENSG00000261630	0	0	0	0	0	0
ENSG00000261632.1	ENSG00000261632	0	0	0	0	0	0
ENSG00000261633.1	ENSG00000261633	0	0	0	0	0	0
ENSG00000261634.4	PAQR5-DT	0.022744	0.052214	0.015008	0.121919	0.028501	0.038507
ENSG00000261635.2	ENSG00000261635	0.272929	0.302093	0	0	0	0.044017
ENSG00000261636.2	LINC02191	0	0	0	0	0	0
ENSG00000261637.3	LINC02127	0	0	0	0	0	0
ENSG00000261638.2	ENSG00000261638	0	0	0	0	0	0
ENSG00000261641.2	ENSG00000261641	0.159943	0	0.03535	0	0.160972	0.025814
ENSG00000261642.1	ENSG00000261642	0	0	0	0	0	0
ENSG00000261644.3	CYLD-AS1	0.166577	0.36135	0.096705	0.093881	1.27686	0.070909
ENSG00000261645.7	DISC1FP1	0	0	0	0.132735	0	0
ENSG00000261646.1	ENSG00000261646	0	0	0	0	0	0
ENSG00000261647.1	IMPDH1P11	0	0	0	0	0	0
ENSG00000261648.1	ENSG00000261648	0	0	0	0	0	0
ENSG00000261649.7	GOLGA6L7	0.116402	0.045849	0.261159	0	0.093507	0.090228
ENSG00000261650.1	ENSG00000261650	1.111983	0	0	0	0.570335	0
ENSG00000261651.1	ENSG00000261651	0	0	0	0	0	0
ENSG00000261652.3	PIERCE2	1.742274	3.604367	2.018279	2.863637	3.267482	11.378519
